strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
WT (ic) and ∆cob,1.0286195767971165,0.3,4,19.28805203,0.2108776092529297,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,4,20.77174834,0.2109179178873698,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,1.48369631,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,2.96739262,0.2182291666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,4.45108893,0.2221354166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,5.93478524,0.2270182291666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,7.41848155,0.2288411458333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,8.90217786,0.2294108072916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,10.38587417,0.2286865234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,11.86957048,0.22840576171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,13.35326679,0.2282124837239583,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,14.8369631,0.228192138671875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,16.32065941,0.2281840006510416,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,17.80435572,0.2280146280924479,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,19.28805203,0.2281723022460937,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,5,20.77174834,0.2281826019287109,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,1.48369631,0.2119791666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,2.96739262,0.20859375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,4.45108893,0.2080729166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,5.93478524,0.2104166666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,7.41848155,0.215625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,8.90217786,0.2158528645833333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,10.38587417,0.2162109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,11.86957048,0.2157145182291666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,13.35326679,0.2155069986979166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,14.8369631,0.2156290690104166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,16.32065941,0.2152094523111979,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,17.80435572,0.2151870727539062,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,19.28805203,0.2151865641276041,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,6,20.77174834,0.2151968638102213,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,1.48369631,0.2182291666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,2.96739262,0.2205729166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,4.45108893,0.2166666666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,5.93478524,0.2151692708333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,7.41848155,0.2202473958333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,8.90217786,0.2200358072916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,10.38587417,0.2194254557291666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,11.86957048,0.2202311197916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,13.35326679,0.2203389485677083,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,14.8369631,0.2202077229817708,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,16.32065941,0.220111083984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,17.80435572,0.2201222737630208,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,19.28805203,0.2201469421386718,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,7,20.77174834,0.2201900482177734,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,1.48369631,0.2260416666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,2.96739262,0.22109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,4.45108893,0.2272135416666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,5.93478524,0.2306640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,7.41848155,0.23056640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,8.90217786,0.2294921875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,10.38587417,0.2291422526041666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,11.86957048,0.22855224609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,13.35326679,0.2283426920572916,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,14.8369631,0.2279673258463541,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,16.32065941,0.2280680338541666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,17.80435572,0.228131357828776,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,19.28805203,0.2281289418538411,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,8,20.77174834,0.2281814575195312,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,1.48369631,0.2130208333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,2.96739262,0.21015625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,4.45108893,0.2033854166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,5.93478524,0.209375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,7.41848155,0.2099609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,8.90217786,0.2087239583333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,10.38587417,0.2086751302083333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,11.86957048,0.20740966796875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,13.35326679,0.2075236002604166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,14.8369631,0.2074727376302083,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,16.32065941,0.2074386596679687,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,17.80435572,0.2073041280110677,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,19.28805203,0.2074122111002604,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,9,20.77174834,0.2074079513549804,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,1.48369631,0.1557291666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,2.96739262,0.1549479166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,4.45108893,0.1572916666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,5.93478524,0.1583984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,7.41848155,0.15673828125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,8.90217786,0.158056640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,10.38587417,0.1590983072916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,11.86957048,0.15933837890625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,13.35326679,0.1594767252604166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,14.8369631,0.1596089680989583,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,16.32065941,0.1594777425130208,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,17.80435572,0.1593798319498698,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,19.28805203,0.1593288421630859,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,20.77174834,0.1592677434285482,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,1.48369631,0.1557291666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,2.96739262,0.1546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,4.45108893,0.148046875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,5.93478524,0.145703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,7.41848155,0.146484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,8.90217786,0.1462076822916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,10.38587417,0.1461100260416666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,11.86957048,0.14642333984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,13.35326679,0.146588134765625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,14.8369631,0.1464396158854166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,16.32065941,0.1465011596679687,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,17.80435572,0.1464800516764323,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,19.28805203,0.1464945475260416,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,20.77174834,0.1465204874674479,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,1.48369631,0.1609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,2.96739262,0.15859375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,4.45108893,0.1635416666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,5.93478524,0.15859375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,7.41848155,0.1579752604166666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,8.90217786,0.1597493489583333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,10.38587417,0.158154296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,11.86957048,0.1585530598958333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,13.35326679,0.1584187825520833,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,14.8369631,0.1583323160807291,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,16.32065941,0.1584747314453125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,17.80435572,0.1584381103515625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,19.28805203,0.1584180196126302,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,2,20.77174834,0.1584067026774088,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,1.48369631,0.1651041666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,2.96739262,0.1666666666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,4.45108893,0.164453125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,5.93478524,0.1634114583333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,7.41848155,0.16220703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,8.90217786,0.16318359375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,10.38587417,0.1625325520833333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,11.86957048,0.1625406901041666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,13.35326679,0.1619486490885416,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,14.8369631,0.1621378580729166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,16.32065941,0.1620269775390625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,17.80435572,0.1620068868001302,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,19.28805203,0.1620503743489583,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,3,20.77174834,0.1620585123697916,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,1.48369631,0.1708333333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,2.96739262,0.175,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,4.45108893,0.178515625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,5.93478524,0.1848958333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,7.41848155,0.1826171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,8.90217786,0.181787109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,10.38587417,0.181201171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,11.86957048,0.1816080729166666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,13.35326679,0.181793212890625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,14.8369631,0.1821258544921875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,16.32065941,0.182074483235677,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,17.80435572,0.18211669921875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,19.28805203,0.1820295969645182,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,4,20.77174834,0.1820449829101562,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,1.48369631,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,2.96739262,0.1546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,4.45108893,0.1548177083333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,5.93478524,0.1584635416666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,7.41848155,0.1566080729166666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,8.90217786,0.1568522135416666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,10.38587417,0.1568115234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,11.86957048,0.1566650390625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,13.35326679,0.1567057291666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,14.8369631,0.1568115234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,16.32065941,0.1565770467122395,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,17.80435572,0.1566744486490885,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,19.28805203,0.1566420237223307,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,5,20.77174834,0.1566457748413086,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,1.48369631,0.1578125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,2.96739262,0.1559895833333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,4.45108893,0.1559895833333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,5.93478524,0.1550130208333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,7.41848155,0.1498372395833333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,8.90217786,0.1493001302083333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,10.38587417,0.1489583333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,11.86957048,0.14898681640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,13.35326679,0.1487935384114583,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,14.8369631,0.1489583333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,16.32065941,0.1490702311197916,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,17.80435572,0.1491790771484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,19.28805203,0.1491920471191406,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,6,20.77174834,0.1492272059122721,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,1.48369631,0.1604166666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,2.96739262,0.1619791666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,4.45108893,0.162109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,5.93478524,0.1555989583333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,7.41848155,0.15546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,8.90217786,0.1542317708333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,10.38587417,0.1551676432291666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,11.86957048,0.1548787434895833,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,13.35326679,0.1545145670572916,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,14.8369631,0.1544993082682291,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,16.32065941,0.1544891357421875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,17.80435572,0.1544637044270833,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,19.28805203,0.1545398712158203,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,7,20.77174834,0.154527727762858,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,1.48369631,0.1614583333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,2.96739262,0.1598958333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,4.45108893,0.1645833333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,5.93478524,0.1653645833333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,7.41848155,0.1642252604166666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,8.90217786,0.1630045572916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,10.38587417,0.1638834635416666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,11.86957048,0.1641764322916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,13.35326679,0.1640604654947916,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,14.8369631,0.16405029296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,16.32065941,0.1639017740885416,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,17.80435572,0.1640352884928385,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,19.28805203,0.164038594563802,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,8,20.77174834,0.1640244166056315,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,1.48369631,0.1567708333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,2.96739262,0.1510416666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,4.45108893,0.1466145833333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,5.93478524,0.1494791666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,7.41848155,0.14775390625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,8.90217786,0.1474609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,10.38587417,0.1476155598958333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,11.86957048,0.14671630859375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,13.35326679,0.1467488606770833,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,14.8369631,0.1468393961588541,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,16.32065941,0.146746826171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,17.80435572,0.1466646830240885,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,19.28805203,0.1466814676920572,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,9,20.77174834,0.1466503143310547,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,0.0,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,1.48369631,0.0916666666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,2.96739262,0.0895833333333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,4.45108893,0.0858072916666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,5.93478524,0.0843098958333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,7.41848155,0.0828776041666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,8.90217786,0.083349609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,10.38587417,0.08408203125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,11.86957048,0.0844401041666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,13.35326679,0.0845011393229166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,14.8369631,0.0844767252604166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,16.32065941,0.0843709309895833,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,17.80435572,0.084326426188151,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,19.28805203,0.084210459391276,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,20.77174834,0.0842114130655924,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,0.0,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,1.48369631,0.0885416666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,2.96739262,0.0940104166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,4.45108893,0.0962239583333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,5.93478524,0.093359375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,7.41848155,0.0923828125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,8.90217786,0.09296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,10.38587417,0.092919921875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,11.86957048,0.0931396484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,13.35326679,0.0934733072916666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,14.8369631,0.0934326171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,16.32065941,0.0933995564778645,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,17.80435572,0.0935343424479166,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,19.28805203,0.0935670216878255,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,20.77174834,0.0935952504475911,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,0.0,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,1.48369631,0.0916666666666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,2.96739262,0.0924479166666666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,4.45108893,0.0891927083333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,5.93478524,0.0876302083333333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,7.41848155,0.0864908854166666,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,8.90217786,0.0871907552083333,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,2,10.38587417,0.086962890625,5,11,14,32
